Num_of_Elem,Density_calc,dHmix,dSmix,Atom.Size.Diff,Elect.Diff,VEC,Phases
4.0,7.715282655,-0.96,9.923722948,4.045008413,0.138289551,7.5,FCC_SS
5.0,8.025760676,-4.16,13.38161053,3.269463577,0.138361844,8.0,FCC_SS
5.0,8.025760676,-4.16,13.38161053,3.269463577,0.138361844,8.0,FCC_SS
5.0,8.025760676,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,6.068935026,-6.8576,11.29799536,5.289095698,0.109284766,4.24,BCC_SS
5.0,6.068935026,-6.8576,11.29799536,5.289095698,0.109284766,4.24,Im
4.0,7.760129907,-0.92,9.713640154,3.833181374,0.132075736,7.6,Im
4.0,7.690438695,-0.882,9.650030892,4.092070055,0.1392543,7.46,FCC_SS
4.0,7.760129907,-0.92,9.713640154,3.833181374,0.132075736,7.6,FCC_SS
5.0,8.400470171,-6.826618379,11.59727816,2.462154283,0.103645634,8.659574468,FCC_SS
6.0,7.388644866,-13.9748,13.30361728,5.655462385,0.122434105,8.07,Im
6.0,7.388644866,-13.9748,13.30361728,5.655462385,0.122434105,8.07,Im
5.0,7.926436279,-7.346938776,12.56917544,3.658435996,0.111625792,8.047619048,FCC_SS
6.0,7.732722037,-4.383742911,13.99403985,3.647211565,0.106545916,8.086956522,FCC_SS
6.0,7.732722037,-4.383742911,13.99403985,3.647211565,0.106545916,8.086956522,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.686830363,-4.444444444,12.56917544,7.254736767,0.338068409,4.571428571,BCC_SS
5.0,7.924909869,-3.7232,13.22962036,3.262141651,0.135458481,7.76,FCC_SS
4.0,6.184842846,-4.089746244,10.77141625,6.319443553,0.048822023,4.8,BCC_SS
4.0,6.184842846,-4.089746244,10.77141625,6.319443553,0.048822023,4.8,Im
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
6.0,11.20730067,-3.222222222,14.8975162,5.720897965,0.354483192,4.666666667,BCC_SS
7.0,11.08932892,-2.93877551,16.17919618,6.024071519,0.38134563,4.857142857,BCC_SS
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
7.0,7.453086934,-13.03169786,12.47259103,5.45784,0.11814667,8.24,Im
6.0,7.432029989,-14.63666667,12.91925854,5.631744257,0.12911663,8.091666667,Im
6.0,7.432029989,-14.63666667,12.91925854,5.631744257,0.12911663,8.091666667,Im
4.0,6.52433557,-1.777777778,10.58454586,6.956581546,0.123107902,4.222222222,BCC_SS
5.0,6.6292353,-1.019390582,11.74184049,6.815842839,0.122467702,4.263157895,BCC_SS
4.0,6.72390148,-0.4,12.22898133,6.682543255,0.12163881,4.3,BCC_SS
5.0,6.809761971,0.108843537,12.48236446,6.556163114,0.120678355,4.333333333,BCC_SS
5.0,6.887990805,0.52892562,12.60229632,6.436207738,0.119627521,4.363636364,BCC_SS
6.0,8.436944231,-24.77777778,14.8975162,10.92413122,0.257601113,6.833333333,BCC_SS
5.0,6.73,-12.32,13.38,5.78,0.12,7.2,BCC_SS
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,BCC_SS
6.0,7.083622569,-11.94453931,13.2671945,5.422491548,0.124400344,7.652892562,Im
5.0,8.025760676,-4.16,13.38161053,3.269463577,0.138361844,8.0,FCC_SS
4.0,8.4,2.5,11.53,4.12,0.13,4.25,BCC_SS
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,FCC_SS
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,FCC_SS
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,FCC_SS
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,FCC_SS
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,Im
5.0,8.31,-4.04,12.57,2.51,0.12,8.14,Im
5.0,6.471585556,-34.1,10.50003754,9.260965256,0.212569988,7.0,Im
5.0,6.705104011,-33.2,12.51150515,10.20926813,0.23471046,7.0,Im
5.0,6.821779186,-29.7219997,13.21207256,10.47752111,0.242639159,7.00029997,Im
6.0,7.691658339,-31.88,13.66413435,9.961332928,0.239298976,7.0,Im
6.0,8.349606817,-30.38,14.81676354,10.61019434,0.258810259,7.0,Im
6.0,8.5,-23.52,13.38,10.21,0.26,6.4,Im
4.0,7.110005157,-2.25,11.52629192,3.545392507,0.102072278,6.5,BCC_SS
5.0,7.07566865,2.186791383,11.38813601,3.081938936,0.098349024,6.476190476,FCC_PLUS_BCC
5.0,7.114770999,2.37654321,11.98251164,3.248968031,0.10315808,6.555555556,FCC_PLUS_BCC
5.0,7.149092989,2.520616319,12.32346653,3.361580698,0.106926652,6.625,FCC_PLUS_BCC
5.0,7.19336934,2.675736961,12.56917544,3.466126823,0.111239155,6.714285714,FCC_PLUS_BCC
6.0,10.96954219,-4.222222222,14.8975162,3.575640761,0.334086649,5.166666667,FCC_PLUS_BCC
5.0,8.33,3.2,13.38,1.07,0.09,8.8,FCC_SS
6.0,8.358058555,-14.247936,14.24271136,2.916370967,0.101501559,8.648,FCC_SS
6.0,8.371280937,-15.385344,14.62889906,3.893664566,0.109192058,8.496,Im
6.0,8.383943652,-16.372224,14.8266012,4.588923987,0.115607169,8.344,Im
6.0,8.396081499,-17.208576,14.89617139,5.120715665,0.12095,8.192,Im
7.0,8.416976063,-8.898629818,6.184287693,6.628898048,0.155123334,8.280032689,FCC_SS
7.0,8.416976063,-8.898629818,6.184287693,6.628898048,0.155123334,8.280032689,FCC_SS
5.0,9.54117187,-4.38133432,7.656429182,3.596367647,0.202048919,7.7255,FCC_SS
5.0,9.538744927,-4.47743052,7.687645172,3.699123334,0.202645099,7.723,FCC_SS
5.0,9.536803051,-4.554247,7.709559926,3.779302323,0.203120386,7.721,FCC_SS
5.0,9.529518466,-4.84183,7.782229784,4.065808637,0.20488977,7.7135,FCC_SS
5.0,9.526603504,-4.95665152,7.808791533,4.174863091,0.205591884,7.7105,FCC_SS
5.0,9.54117187,-4.38133432,7.656429182,3.596367647,0.202048919,7.7255,FCC_SS
5.0,9.538744927,-4.47743052,7.687645172,3.699123334,0.202645099,7.723,FCC_SS
5.0,9.536803051,-4.554247,7.709559926,3.779302323,0.203120386,7.721,FCC_SS
5.0,9.529518466,-4.84183,7.782229784,4.065808637,0.20488977,7.7135,FCC_SS
5.0,9.526603504,-4.95665152,7.808791533,4.174863091,0.205591884,7.7105,FCC_SS
5.0,9.143995687,-1.76,13.38161053,5.462505288,0.28168067,4.8,BCC_SS
5.0,4.514533752,-15.87,12.51150515,8.027943668,0.128874939,5.55,Im
7.0,4.132065906,-7.91,11.35887596,6.79109952,0.141438149,4.95,Im
6.0,6.427991268,-10.93333333,13.28429997,5.975627732,0.153899759,7.377777778,Im
5.0,2.770112343,-1.47506,5.649761888,4.811561816,0.120148564,3.325,Im
4.0,2.758612773,-1.096988712,4.559688538,4.151515189,0.103345495,3.25,Im
4.0,2.734147962,-0.769115999,3.466071806,3.487370173,0.086814558,3.161338661,Im
5.0,6.07,-10.86,13.15,5.76,0.11,4.33,Im
4.0,5.417762038,-16.988272,11.51925398,3.920845644,0.033543964,4.217,BCC_SS
5.0,3.89,-6.08,13.38,5.16,0.33,4.4,Im
5.0,3.05,-0.53,6.47,3.36,0.17,3.35,Im
5.0,2.91,-1.14,6.47,3.85,0.17,3.7,Im
5.0,6.79,-11.4,12.8,5.54,0.12,7.2,Im
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,6.485415758,-12.48,13.38161053,5.827707431,0.136,6.8,BCC_SS
5.0,6.485415758,-12.48,13.38161053,5.827707431,0.136,6.8,FCC_PLUS_BCC
5.0,6.485415758,-12.48,13.38161053,5.827707431,0.136,6.8,FCC_PLUS_BCC
5.0,6.485415758,-12.48,13.38161053,5.827707431,0.136,6.8,Im
5.0,6.485415758,-12.48,13.38161053,5.827707431,0.136,6.8,Im
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,Im
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,Im
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,Im
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
5.0,7.33,-9.09,13.15,4.22,0.11,7.67,FCC_PLUS_BCC
6.0,7.736324934,-5.1292,13.91569271,3.985354213,0.108064795,8.33,FCC_SS
6.0,7.736324934,-5.1292,13.91569271,3.985354213,0.108064795,8.33,FCC_SS
6.0,7.600796932,-2.650887574,16.00634718,4.425912803,0.13887545,8.076923077,FCC_PLUS_BCC
6.0,7.600796932,-2.650887574,16.00634718,4.425912803,0.13887545,8.076923077,Im
6.0,7.600796932,-2.650887574,16.00634718,4.425912803,0.13887545,8.076923077,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
5.0,8.039665753,-5.591695502,12.70837022,1.335027542,0.103916389,8.058823529,FCC_SS
5.0,7.912837028,-7.012345679,13.14594406,1.757830503,0.108979554,7.888888889,Im
5.0,7.822778129,-7.913082843,13.30882902,1.980681889,0.111952101,7.765957447,Im
5.0,7.781040559,-8.298611111,13.35141737,2.069154559,0.113161635,7.708333333,Im
5.0,7.74128875,-8.646397334,13.37453678,2.146135286,0.114216451,7.653061224,Im
5.0,7.70338428,-8.96,13.38161053,2.213558747,0.115134704,7.6,Im
6.0,7.98180378,-6.120576,13.71341705,5.08415353,0.158232912,7.96,FCC_SS
6.0,7.98180378,-6.120576,13.71341705,5.08415353,0.158232912,7.96,FCC_SS
6.0,7.98180378,-6.120576,13.71341705,5.08415353,0.158232912,7.96,FCC_SS
6.0,8.016986146,-4.55535104,13.47480184,3.704961557,0.142592305,7.992,FCC_SS
6.0,8.016986146,-4.55535104,13.47480184,3.704961557,0.142592305,7.992,FCC_SS
6.0,8.016986146,-4.55535104,13.47480184,3.704961557,0.142592305,7.992,FCC_SS
6.0,8.016986146,-4.55535104,13.47480184,3.704961557,0.142592305,7.992,FCC_SS
6.0,8.003874311,-5.142411887,13.57597572,4.272583477,0.148651873,7.980059821,FCC_SS
6.0,8.003874311,-5.142411887,13.57597572,4.272583477,0.148651873,7.980059821,FCC_SS
6.0,8.003874311,-5.142411887,13.57597572,4.272583477,0.148651873,7.980059821,FCC_SS
6.0,8.003874311,-5.142411887,13.57597572,4.272583477,0.148651873,7.980059821,Im
6.0,7.990822066,-5.72239944,13.66069023,4.769705563,0.154404701,7.968190855,FCC_SS
6.0,7.990822066,-5.72239944,13.66069023,4.769705563,0.154404701,7.968190855,FCC_SS
6.0,7.990822066,-5.72239944,13.66069023,4.769705563,0.154404701,7.968190855,Im
6.0,7.990822066,-5.72239944,13.66069023,4.769705563,0.154404701,7.968190855,Im
5.0,7.99,-5.04,12.2,2.3,0.1,8.12,FCC_SS
5.0,7.99,-5.04,12.2,2.3,0.1,8.12,FCC_SS
5.0,7.99,-5.04,12.2,2.3,0.1,8.12,FCC_SS
5.0,7.99,-5.04,12.2,2.3,0.1,8.12,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,Im
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,Im
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.08,-11.94,12.91,5.38,0.12,7.7,FCC_PLUS_BCC
5.0,7.929630605,-5.82,11.61262282,1.739286365,0.092714616,8.1,FCC_SS
5.0,7.930000747,-5.36,11.85892612,1.732527204,0.090138782,8.0,FCC_SS
5.0,7.930370606,-4.9,11.06508518,1.724828537,0.087384209,7.9,Im
4.0,7.93055543,-4.67,9.87162138,1.720623695,0.085934568,7.85,Im
5.0,6.72,-12.32,13.38,5.25,0.12,7.2,Im
5.0,6.779539742,-11.6888,13.34191504,5.68775101,0.118057782,7.24,Im
5.0,6.888932523,-10.4312,13.04996086,5.485776742,0.112695874,7.32,Im
5.0,6.944083627,-9.8048,12.80964765,5.373010106,0.109824587,7.36,Im
5.0,6.72,-12.32,13.38,5.25,0.12,7.2,BCC_SS
6.0,6.44,-17.92,14.7,6.12,0.13,6.91,BCC_SS
5.0,7.372379037,-7.5744,12.62984004,4.429915505,0.103058187,7.65,Im
6.0,7.600796932,-2.650887574,16.00634718,4.425912803,0.13887545,8.076923077,FCC_PLUS_BCC
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.587067955,-4.2928,11.58277271,2.18471415,0.120166551,8.5,FCC_SS
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
4.0,6.458459772,-15.5,11.52629192,6.134075267,0.131624466,7.0,Im
5.0,6.72,-12.32,13.38,5.25,0.12,7.2,Im
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,FCC_SS
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,Im
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,Im
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,Im
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,Im
6.0,7.871764882,-6.26,13.37699643,2.403624139,0.113643082,7.95,Im
5.0,8.202820612,-2.335,10.59100584,2.092874289,0.09995499,8.025,Im
5.0,8.202820612,-2.335,10.59100584,2.092874289,0.09995499,8.025,FCC_SS
5.0,8.202820612,-2.335,10.59100584,2.092874289,0.09995499,8.025,FCC_SS
5.0,8.202820612,-2.335,10.59100584,2.092874289,0.09995499,8.025,FCC_SS
5.0,8.252868013,-2.331,10.62440675,2.514010548,0.111132309,7.92,Im
5.0,8.252868013,-2.331,10.62440675,2.514010548,0.111132309,7.92,Im
5.0,8.252868013,-2.331,10.62440675,2.514010548,0.111132309,7.92,FCC_SS
5.0,8.252868013,-2.331,10.62440675,2.514010548,0.111132309,7.92,FCC_SS
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
6.0,7.07,-4.78,14.9,4.82,0.12,7.83,FCC_PLUS_BCC
5.0,7.15,-16.84,14.53,4.34,0.22,4.3,BCC_SS
5.0,7.15,-16.84,14.53,4.34,0.22,4.3,BCC_SS
5.0,7.15,-16.84,14.53,4.34,0.22,4.3,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,7.15,-16.84,14.53,4.34,0.22,4.3,Im
5.0,6.85,-15.12,12.51,3.07,0.08,4.2,BCC_SS
5.0,6.85,-15.12,12.51,3.07,0.08,4.2,BCC_SS
5.0,6.85,-15.12,12.51,3.07,0.08,4.2,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
6.0,9.09,-6.33,14.5,4.11,0.12,4.32,BCC_SS
5.0,8.546797305,-5.040562466,12.82599837,4.754310304,0.10130303,4.395348837,BCC_SS
5.0,8.546797305,-5.040562466,12.82599837,4.754310304,0.10130303,4.395348837,BCC_SS
5.0,8.546797305,-5.040562466,12.82599837,4.754310304,0.10130303,4.395348837,BCC_SS
6.0,7.71,-4.86,13.46,4.5,0.11,4.34,BCC_SS
6.0,7.71,-4.86,13.46,4.5,0.11,4.34,BCC_SS
6.0,7.71,-4.86,13.46,4.5,0.11,4.34,BCC_SS
6.0,7.56,-8.62,13.78,4.23,0.1,4.3,BCC_SS
6.0,7.56,-8.62,13.78,4.23,0.1,4.3,BCC_SS
6.0,7.56,-8.62,13.78,4.23,0.1,4.3,BCC_SS
4.0,5.5,-16.25,11.53,3.3,0.03,4.25,BCC_SS
4.0,5.5,-16.25,11.53,3.3,0.03,4.25,BCC_SS
4.0,5.5,-16.25,11.53,3.3,0.03,4.25,BCC_SS
4.0,5.5,-16.25,11.53,3.3,0.03,4.25,BCC_SS
5.0,8.06,0.16,13.38,6.08,0.14,4.4,Im
5.0,8.06,0.16,13.38,6.08,0.14,4.4,BCC_SS
5.0,8.06,0.16,13.38,6.08,0.14,4.4,BCC_SS
5.0,8.06,0.16,13.38,6.08,0.14,4.4,BCC_SS
5.0,8.06,0.16,13.38,6.08,0.14,4.4,Im
5.0,8.252868031,-4.0,13.38161053,8.626538583,0.144996552,4.6,Im
5.0,8.252868031,-4.0,13.38161053,8.626538583,0.144996552,4.6,Im
5.0,8.252868031,-4.0,13.38161053,8.626538583,0.144996552,4.6,Im
5.0,8.252868031,-4.0,13.38161053,8.626538583,0.144996552,4.6,Im
5.0,8.252868031,-4.0,13.38161053,8.626538583,0.144996552,4.6,Im
6.0,7.99,-4.92,14.53,7.13,0.22,4.9,Im
6.0,7.99,-4.92,14.53,7.13,0.22,4.9,Im
6.0,7.99,-4.92,14.53,7.13,0.22,4.9,Im
6.0,7.99,-4.92,14.53,7.13,0.22,4.9,Im
4.0,6.46,-0.25,11.53,6.03,0.12,4.5,BCC_SS
4.0,6.46,-0.25,11.53,6.03,0.12,4.5,BCC_SS
4.0,6.46,-0.25,11.53,6.03,0.12,4.5,BCC_SS
4.0,6.46,-0.25,11.53,6.03,0.12,4.5,BCC_SS
4.0,6.411901676,-0.96,11.07635214,7.480507608,0.112889326,4.6,BCC_SS
4.0,6.370234728,-1.444444444,10.33033108,7.497465242,0.107703296,4.666666667,BCC_SS
4.0,6.338674258,-1.632653061,9.592743656,7.369032927,0.102678416,4.714285714,BCC_SS
4.0,6.313940928,-1.6875,8.925931309,7.187440703,0.098075226,4.75,BCC_SS
4.0,6.64,-5.0,11.53,7.84,0.12,4.75,Im
4.0,6.64,-5.0,11.53,7.84,0.12,4.75,Im
4.0,6.64,-5.0,11.53,7.84,0.12,4.75,Im
4.0,6.64,-5.0,11.53,7.84,0.12,4.75,Im
5.0,6.56,-4.64,13.38,7.67,0.12,4.8,Im
5.0,6.56,-4.64,13.38,7.67,0.12,4.8,Im
5.0,6.56,-4.64,13.38,7.67,0.12,4.8,Im
5.0,6.56,-4.64,13.38,7.67,0.12,4.8,Im
5.0,8.702267947,-3.2,13.38161053,6.097271121,0.309554519,4.6,BCC_SS
5.0,8.702267947,-3.2,13.38161053,6.097271121,0.309554519,4.6,BCC_SS
5.0,8.702267947,-3.2,13.38161053,6.097271121,0.309554519,4.6,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,9.9,2.72,13.38,4.01,0.12,4.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
4.0,13.64,-6.5,11.53,2.27,0.36,5.5,BCC_SS
4.0,13.64,-6.5,11.53,2.27,0.36,5.5,BCC_SS
4.0,13.64,-6.5,11.53,2.27,0.36,5.5,BCC_SS
4.0,13.64,-6.5,11.53,2.27,0.36,5.5,BCC_SS
4.0,13.64,-6.5,11.53,2.27,0.36,5.5,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
5.0,12.36,-4.64,13.38,3.21,0.34,5.4,BCC_SS
4.0,3.899333313,-14.27664399,7.584109888,6.003747224,0.11075089,4.523809524,Im
5.0,8.03,-4.16,13.38,0.92,0.14,8.0,FCC_SS
5.0,7.887276237,-8.977422222,10.81920964,3.751220236,0.12265523,8.043333333,Im
4.0,8.19,-3.75,11.53,0.3,0.1,8.25,Im
6.0,7.767598763,-7.3763,13.03936365,3.706237868,0.109201648,7.955,Im
6.0,7.767598763,-7.3763,13.03936365,3.706237868,0.109201648,7.955,Im
6.0,7.767598763,-7.3763,13.03936365,3.706237868,0.109201648,7.955,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
6.0,7.62,-1.52,14.7,3.82,0.11,8.27,Im
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.28,-4.89,9.13,1.12,0.11,8.33,FCC_SS
3.0,8.372634415,-5.777777778,9.134370237,3.73468262,0.163095064,8.666666667,FCC_SS
3.0,8.372634415,-5.777777778,9.134370237,3.73468262,0.163095064,8.666666667,FCC_SS
3.0,8.372634415,-5.777777778,9.134370237,3.73468262,0.163095064,8.666666667,FCC_SS
3.0,8.372634415,-5.777777778,9.134370237,3.73468262,0.163095064,8.666666667,FCC_SS
3.0,8.372634415,-5.777777778,9.134370237,3.73468262,0.163095064,8.666666667,FCC_SS
3.0,8.54,-1.33,9.13,0.75,0.03,9.0,FCC_SS
3.0,8.54,-1.33,9.13,0.75,0.03,9.0,FCC_SS
3.0,8.54,-1.33,9.13,0.75,0.03,9.0,FCC_SS
3.0,8.54,-1.33,9.13,0.75,0.03,9.0,FCC_SS
3.0,8.54,-1.33,9.13,0.75,0.03,9.0,FCC_SS
3.0,8.037856306,-4.444444444,9.134370237,3.928542706,0.154344492,8.333333333,FCC_SS
3.0,8.037856306,-4.444444444,9.134370237,3.928542706,0.154344492,8.333333333,FCC_SS
3.0,8.037856306,-4.444444444,9.134370237,3.928542706,0.154344492,8.333333333,FCC_SS
3.0,8.037856306,-4.444444444,9.134370237,3.928542706,0.154344492,8.333333333,FCC_SS
3.0,8.037856306,-4.444444444,9.134370237,3.928542706,0.154344492,8.333333333,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
4.0,8.17,-3.75,11.53,1.03,0.1,8.25,FCC_SS
4.0,8.26,-4.0,11.53,0.66,0.14,8.5,FCC_SS
4.0,8.26,-4.0,11.53,0.66,0.14,8.5,FCC_SS
4.0,8.26,-4.0,11.53,0.66,0.14,8.5,FCC_SS
4.0,8.26,-4.0,11.53,0.66,0.14,8.5,FCC_SS
4.0,8.26,-4.0,11.53,0.66,0.14,8.5,FCC_SS
4.0,8.065458132,-5.5,11.52629192,3.446992938,0.150499169,8.0,FCC_SS
4.0,8.065458132,-5.5,11.52629192,3.446992938,0.150499169,8.0,FCC_SS
